Binary Path: /home/firmware/N-day_dataset/D-Link/DIR-882/cpio-root/bin/prog.cgi

========== Binary Function Keywords ==========
[1] #text
complete_list       : ['\n/* WARNING: Removing unreachable block (ram,0x0047a5c0) */\n/* WARNING: Removing unreachable block (ram,0x0047a844) */\n\nvoid FUN_0047a3c0(undefined4 *param_1)\n\n{\n  char *pcVar1;\n  size_t __n;\n  int iVar2;\n  undefined *puVar3;\n  undefined *puVar4;\n  undefined *puVar5;\n  undefined *puVar6;\n  undefined *puVar7;\n  undefined *puVar8;\n  char *__s1;\n  undefined *puVar9;\n  char *__s1_00;\n  char *__s1_01;\n  undefined *puVar10;\n  char *pcVar11;\n  undefined *puVar12;\n  undefined *puVar13;\n  char *pcVar14;\n  undefined4 local_150;\n  char acStack_e8 [96];\n  char acStack_88 [100];\n  char local_24 [8];\n  undefined4 local_1c;\n  char local_18 [16];\n  \n  memset(acStack_e8,0,0x5d);\n  builtin_strncpy(local_24,"XXXXXXXX",8);\n  local_1c._0_1_ = \'X\';\n  local_1c._1_1_ = \'X\';\n  local_1c._2_1_ = \'_\';\n  local_1c._3_1_ = \'w\';\n  builtin_strncpy(local_18,"anXXXXXXXXXX_",0xe);\n  pcVar1 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_ConnectionType");\n  if (pcVar1 == (char *)0x0) {\n    local_150 = 0;\n  }\n  else {\n    __n = strlen("IPv6_IPv6InIPv4Tunnel");\n    iVar2 = strncmp(pcVar1,"IPv6_IPv6InIPv4Tunnel",__n);\n    if (iVar2 == 0) {\n      iVar2 = ipv6_wan_getconntype();\n      if (iVar2 < 8) {\n        builtin_strncpy(local_24,"wan_wan0",8);\n        local_1c._0_2_ = 0x5f;\n        puVar3 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_6In4RemoteIPv4Address");\n        if (puVar3 == (undefined *)0x0) {\n          local_150 = 0;\n        }\n        else {\n          puVar4 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_6In4RemoteIPv6Address");\n          if (puVar4 == (undefined *)0x0) {\n            local_150 = 0;\n          }\n          else {\n            puVar5 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_6In4LocalIPv6Address")\n            ;\n            if (puVar5 == (undefined *)0x0) {\n              local_150 = 0;\n            }\n            else {\n              puVar6 = webGetVarString(param_1,\n                                       "/SetIPv66in4TunnelSettings/IPv6_6In4SubnetPrefixLength");\n              if (puVar6 == (undefined *)0x0) {\n                local_150 = 0;\n              }\n              else {\n                pcVar1 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_ObtainDNS");\n                if (pcVar1 == (char *)0x0) {\n                  local_150 = 0;\n                }\n                else {\n                  iVar2 = strncmp(pcVar1,"Automatic",9);\n                  if ((iVar2 == 0) || (iVar2 = strncmp(pcVar1,"Manual",6), iVar2 == 0)) {\n                    puVar7 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_PrimaryDNS");\n                    if (puVar7 == (undefined *)0x0) {\n                      local_150 = 0;\n                    }\n                    else {\n                      puVar8 = webGetVarString(param_1,\n                                               "/SetIPv66in4TunnelSettings/IPv6_SecondaryDNS");\n                      if (puVar8 == (undefined *)0x0) {\n                        local_150 = 0;\n                      }\n                      else {\n                        __s1 = webGetVarString(param_1,"/SetIPv66in4TunnelSettings/IPv6_DhcpPd");\n                        if (__s1 == (char *)0x0) {\n                          local_150 = 0;\n                        }\n                        else {\n                          puVar9 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanAddress");\n                          if (puVar9 == (undefined *)0x0) {\n                            local_150 = 0;\n                          }\n                          else {\n                            __s1_00 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanIPv6AddressAutoAssignment"\n                                                  );\n                            if (__s1_00 == (char *)0x0) {\n                              local_150 = 0;\n                            }\n                            else {\n                              __s1_01 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanAutomaticDhcpPd"\n                                                  );\n                              if (__s1_01 == (char *)0x0) {\n                                local_150 = 0;\n                              }\n                              else {\n                                puVar10 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanAutoConfigurationType"\n                                                  );\n                                if (puVar10 == (undefined *)0x0) {\n                                  local_150 = 0;\n                                }\n                                else {\n                                  pcVar11 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanRouterAdvertisementLifeTime"\n                                                  );\n                                  if (pcVar11 == (char *)0x0) {\n                                    local_150 = 0;\n                                  }\n                                  else {\n                                    puVar12 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanIPv6AddressRangeStart"\n                                                  );\n                                    if (puVar12 == (undefined *)0x0) {\n                                      local_150 = 0;\n                                    }\n                                    else {\n                                      puVar13 = webGetVarString(param_1,\n                                                  "/SetIPv66in4TunnelSettings/IPv6_LanIPv6AddressRangeEnd"\n                                                  );\n                                      if (puVar13 == (undefined *)0x0) {\n                                        local_150 = 0;\n                                      }\n                                      else {\n                                        local_150 = 1;\n                                        serviceApplyAction(1,5,"stop_wanall");\n                                        builtin_strncpy(local_24,"wan_wan0",8);\n                                        local_1c._0_2_ = 0x5f;\n                                        nvram_safe_set("wan_wan1_enable",&DAT_004b9f10);\n                                        nvram_safe_set("wan_wan1_ipv6_type",&DAT_004b9f28);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_type",acStack_88);\n                                        nvram_safe_set(pcVar14,&DAT_004bc6b4);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_type_detect",\n                                                               acStack_88);\n                                        nvram_safe_set(pcVar14,&DAT_004b9f28);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_6in4_v4end",acStack_88\n                                                              );\n                                        nvram_safe_set(pcVar14,puVar3);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_gateway",acStack_88);\n                                        nvram_safe_set(pcVar14,puVar4);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_ipaddr",acStack_88);\n                                        nvram_safe_set(pcVar14,puVar5);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_prefix_length",\n                                                               acStack_88);\n                                        nvram_safe_set(pcVar14,puVar6);\n                                        pcVar14 = FUN_0046e1b0(local_24,"ipv6_dhcppd",acStack_88);\n                                        nvram_safe_set(pcVar14,&DAT_004b95e4);\n                                        iVar2 = strncmp(pcVar1,"Automatic",9);\n                                        if (iVar2 == 0) {\n                                          pcVar1 = FUN_0046e1b0(local_24,"ipv6_dns_manual",\n                                                                acStack_88);\n                                          nvram_set_int(pcVar1,0);\n                                        }\n                                        else {\n                                          pcVar1 = FUN_0046e1b0(local_24,"ipv6_dns_manual",\n                                                                acStack_88);\n                                          nvram_set_int(pcVar1,1);\n                                        }\n                                        snprintf(acStack_e8,0x5d,"%s %s",puVar7,puVar8);\n                                        pcVar1 = FUN_0046e1b0(local_24,"ipv6_dns",acStack_88);\n                                        nvram_safe_set(pcVar1,acStack_e8);\n                                        iVar2 = strncmp(__s1,"Enable",6);\n                                        if (iVar2 == 0) {\n                                          pcVar1 = FUN_0046e1b0(local_24,"ipv6_dhcppd_enable",\n                                                                acStack_88);\n                                          nvram_set_int(pcVar1,1);\n                                        }\n                                        else {\n                                          pcVar1 = FUN_0046e1b0(local_24,"ipv6_dhcppd_enable",\n                                                                acStack_88);\n                                          nvram_set_int(pcVar1,0);\n                                        }\n                                        nvram_safe_set("lan0_ipv6_ipaddr",puVar9);\n                                        nvram_set_int("lan0_ipv6_prefix_length",0x40);\n                                        nvram_set_int("lan0_ipv6_ula_enable",0);\n                                        iVar2 = strncmp(__s1_00,"Enable",6);\n                                        if (iVar2 == 0) {\n                                          nvram_set_int("lan0_ipv6_autoconf_enable",1);\n                                        }\n                                        else {\n                                          nvram_set_int("lan0_ipv6_autoconf_enable",0);\n                                        }\n                                        iVar2 = strncmp(__s1_01,"Enable",6);\n                                        if (iVar2 == 0) {\n                                          nvram_set_int("lan0_ipv6_dhcppd_enable",1);\n                                        }\n                                        else {\n                                          nvram_set_int("lan0_ipv6_dhcppd_enable",0);\n                                        }\n                                        nvram_safe_set("lan0_ipv6_autoconf_type",puVar10);\n                                        if (*pcVar11 != \'\\0\') {\n                                          nvram_safe_set("lan0_ipv6_route_lifetime",pcVar11);\n                                        }\n                                        nvram_safe_set("lan0_ipv6_dhcp_start",puVar12);\n                                        nvram_safe_set("lan0_ipv6_dhcp_end",puVar13);\n                                        nvram_commit(0);\n                                        serviceApplyAction(1,5,"start_wanall");\n                                      }\n                                    }\n                                  }\n                                }\n                              }\n                            }\n                          }\n                        }\n                      }\n                    }\n                  }\n                  else {\n                    local_150 = 0;\n                  }\n                }\n              }\n            }\n          }\n        }\n      }\n      else {\n        local_150 = 0;\n      }\n    }\n    else {\n      local_150 = 0;\n    }\n  }\n  WebsSetResponseResult(param_1,local_150);\n  return;\n}\n']
target_addr         : 0x47a3c0
range_list          : [[81, 181]]
conditions_str      : 
taint_source        : webGetVarString
taint_sink_addr     : 5243160
taint_sink          : nvram_safe_set
set_keyword         : ipv6_dns
source_addr         : 0x419f74
path_flag           : 0x47af30#0x47af0c#0x47aed0#0x47ae80#0x47ae60#0x47ae40#0x47ae34#0x47ae0c#0x47ade8#0x47adc4#0x47ada4#0x47ad80#0x47ad60#0x47ad3c#0x47ad1c#0x47acf8#0x47acd8#0x47acb4#0x47ac90#0x47ac6c#0x47ac48#0x47ac24#0x47abfc#0x47ab90#0x47ab7c#0x47ab58#0x47ab44#0x47ab2c#0x47ab0c#0x47aaf8#0x47aae0#0x47aac0#0x47aaac#0x47aa94#0x47aa74#0x47aa60#0x47aa48#0x47aa28#0x47aa14#0x47a9fc#0x47a9dc#0x47a9c8#0x47a9b0#0x47a990#0x47a97c#0x47a964#0x47a944#0x47a930#0x47a918#0x47a8f8#0x47a8e4#0x47a8cc#0x47a8ac
*** Path #74 ***
error_messges_str   : 
str_length_visited_function: 
decompile_list      : ['    puVar5 = webGetVarString(param_1,"/SetWan3Settings/DeviceVendorClass");\n    if (puVar5 == (undefined *)0x0) goto LAB_00462fa0;\n    nvram_safe_set("wan_wan3_device_vendor_class",puVar5);']
target_name         : sub_460b7c
taint_source_addr   : 4300660
end_block           : 4591656
start_block         : 4591572
path                : 0x461028#0x460ff4#0x460fd4
visited_functions   : webGetVarString
fail2captureConditionsTime: 0
source_insr_addr    : 0x460fdc
sink_addr           : sub_460b7c
sink_insr_addr      : 0x461030
checking_time       : 0
source_name         : sub_460b7c
source_keyword      : /SetWan3Settings/DeviceVendorClass
ghidra_path         : [[4590460, 4591572, 4591600, 4591656, 4591684]]
complete_list       : ['\n/* WARNING: Removing unreachable block (ram,0x00460f48) */\n/* WARNING: Removing unreachable block (ram,0x00460e70) */\n/* WARNING: Removing unreachable block (ram,0x00461020) */\n\nvoid FUN_00460b7c(undefined4 *param_1)\n\n{\n  char *__haystack;\n  char *pcVar1;\n  char *pcVar2;\n  int iVar3;\n  char *pcVar4;\n  undefined *puVar5;\n  undefined *puVar6;\n  undefined *puVar7;\n  undefined *puVar8;\n  uint uVar9;\n  undefined *local_680;\n  undefined4 local_67c;\n  undefined1 auStack_590 [1024];\n  undefined4 local_190;\n  char acStack_18c [100];\n  char local_128 [8];\n  undefined4 local_120;\n  char local_11c [16];\n  undefined1 auStack_10c [264];\n  \n  memset(auStack_590,0,0x400);\n  local_190 = 0;\n  memset(acStack_18c,0,100);\n  builtin_strncpy(local_128,"XXXXXXXX",8);\n  local_120._0_1_ = \'X\';\n  local_120._1_1_ = \'X\';\n  local_120._2_1_ = \'_\';\n  local_120._3_1_ = \'w\';\n  builtin_strncpy(local_11c,"anXXXXXXXXXX_",0xe);\n  __haystack = webGetVarString(param_1,"/SetWan3Settings/Type");\n  if ((((__haystack == (char *)0x0) ||\n       (pcVar1 = webGetVarString(param_1,"/SetWan3Settings/ConfigDNS/Primary"),\n       pcVar1 == (char *)0x0)) ||\n      (pcVar2 = webGetVarString(param_1,"/SetWan3Settings/ConfigDNS/Secondary"),\n      pcVar2 == (char *)0x0)) ||\n     (local_680 = webGetVarString(param_1,"/SetWan3Settings/MTU"), local_680 == (undefined *)0x0))\n  goto LAB_00462fa0;\n  local_67c = 1;\n  iVar3 = strcmpci(__haystack,"BridgedOnly");\n  if (iVar3 != 0) {\n    pcVar4 = webGetVarString(param_1,"/SetWan3Settings/MulticastEnabled");\n    if (pcVar4 == (char *)0x0) goto LAB_00462fa0;\n    iVar3 = strcmp(pcVar4,"false");\n    if (iVar3 == 0) {\n      nvram_safe_set("wan_wan3_multicast",&DAT_004b4d04);\n    }\n    else {\n      nvram_safe_set("wan_wan3_multicast",&DAT_004b4b04);\n    }\n    pcVar4 = webGetVarString(param_1,"/SetWan3Settings/DnsCustomEnabled");\n    if (pcVar4 == (char *)0x0) goto LAB_00462fa0;\n    iVar3 = strcmp(pcVar4,"false");\n    if (iVar3 == 0) {\n      nvram_safe_set("wan_wan3_dns_custom",&DAT_004b4d04);\n    }\n    else {\n      nvram_safe_set("wan_wan3_dns_custom",&DAT_004b4b04);\n    }\n    puVar5 = webGetVarString(param_1,"/SetWan3Settings/DeviceVendorClass");\n    if (puVar5 == (undefined *)0x0) goto LAB_00462fa0;\n    nvram_safe_set("wan_wan3_device_vendor_class",puVar5);\n  }\n  pcVar4 = pcVar2;\n  trace(3,"----------pPrimary:%s,pSecondary:%s\\n",(uint)pcVar1,pcVar2);\n  nvram_safe_set("wan_wan3_enable",&DAT_004b4b04);\n  nvram_safe_set("wan_wan3_pppoe_manual_action",&DAT_004b4d04);\n  nvram_safe_set("wan_wan3_vpn_manual_action",&DAT_004b4d04);\n  nvram_safe_set("wan_wan3_dns_manual",&DAT_004b4d04);\n  nvram_safe_set("wan_wan3_mac_clone_enable",&DAT_004b4d04);\n  iVar3 = tbsCheckIp(pcVar1);\n  if (((iVar3 != 0) || (iVar3 = tbsCheckIp(pcVar2), iVar3 != 0)) &&\n     (((param_1[0x43] == 0 ||\n       ((iVar3 = strncmp((char *)param_1[0x43],"QRSMobile",9), iVar3 != 0 ||\n        (iVar3 = strncmp(pcVar1,"0.0.0.0",8), iVar3 != 0)))) ||\n      (iVar3 = strncmp(pcVar2,"0.0.0.0",8), iVar3 != 0)))) {\n    nvram_safe_set("wan_wan3_dns_manual",&DAT_004b4b04);\n  }\n  trace(3,"Type:%s\\n",(uint)__haystack,pcVar4);\n  iVar3 = strcmpci(__haystack,"Static");\n  if (iVar3 == 0) {\n    trace(3,"=======Type:%s\\n",(uint)__haystack,pcVar4);\n    puVar5 = webGetVarString(param_1,"/SetWan3Settings/IPAddress");\n    if ((((puVar5 != (undefined *)0x0) &&\n         (puVar6 = webGetVarString(param_1,"/SetWan3Settings/SubnetMask"),\n         puVar6 != (undefined *)0x0)) &&\n        (puVar7 = webGetVarString(param_1,"/SetWan3Settings/Gateway"), puVar7 != (undefined *)0x0))\n       && (puVar8 = webGetVarString(param_1,"/SetWan3Settings/MacAddress"),\n          puVar8 != (undefined *)0x0)) {\n      if ((puVar8 != (undefined *)0x0) && (iVar3 = TWCheckMacAddr(puVar8), iVar3 == 0)) {\n        nvram_safe_set("wan_wan3_mac_clone_enable",&DAT_004b4b04);\n      }\n      trace(3,"IP=%s MASK=%s GW=%s PriDNS=%s SecDNS=%s Mac=%s MTU=%s\\n",(uint)puVar5,puVar6);\n      local_67c = FUN_0045abf4((int)puVar5,(int)puVar6,(int)puVar7,(int)pcVar1,pcVar2,(int)puVar8,\n                               (int)local_680);\n      goto LAB_00462ecc;\n    }\n  }\n  else {\n    iVar3 = strcmpci(__haystack,"DHCP");\n    if (iVar3 == 0) {\n      puVar5 = webGetVarString(param_1,"/SetWan3Settings/HostName");\n      if ((puVar5 != (undefined *)0x0) &&\n         (puVar6 = webGetVarString(param_1,"/SetWan3Settings/MacAddress"),\n         puVar6 != (undefined *)0x0)) {\n        nvram_safe_set("wan_wan3_ipaddr",&DAT_004b4f8c);\n        nvram_safe_set("wan_wan3_netmask",&DAT_004b4f8c);\n        nvram_safe_set("wan_wan3_gateway",&DAT_004b4f8c);\n        nvram_safe_set("wan_wan3_dns",&DAT_004b4f8c);\n        if ((puVar6 != (undefined *)0x0) && (iVar3 = TWCheckMacAddr(puVar6), iVar3 == 0)) {\n          nvram_safe_set("wan_wan3_mac_clone_enable",&DAT_004b4b04);\n        }\n        if ((param_1[0x43] != 0) &&\n           (iVar3 = strncmp((char *)param_1[0x43],"QRSMobile",9), iVar3 == 0)) {\n          local_680 = &DAT_004b5134;\n        }\n        local_67c = FUN_0045b3a8((int)puVar5,(int)pcVar1,pcVar2,(int)puVar6,(int)local_680);\n        goto LAB_00462ecc;\n      }\n    }\n    else {\n      pcVar1 = strstr(__haystack,"PPPoE");\n      if (pcVar1 == (char *)0x0) {\n        pcVar1 = strstr(__haystack,"PPTP");\n        if (pcVar1 == (char *)0x0) {\n          pcVar1 = strstr(__haystack,"L2TP");\n          if (pcVar1 == (char *)0x0) {\n            pcVar1 = strstr(__haystack,"DsLite");\n            if (pcVar1 == (char *)0x0) {\n              iVar3 = strcmpci(__haystack,"BridgedOnly");\n              if (iVar3 == 0) {\n                nvram_safe_set("wan_wan3_proto",&DAT_004b70e0);\n              }\n            }\n            else {\n              builtin_strncpy(local_128,"wan_wan3",8);\n              local_120._0_2_ = 0x5f;\n              puVar5 = webGetVarString(param_1,"/SetWan3Settings/DsLite_Configuration");\n              if (((puVar5 == (undefined *)0x0) ||\n                  (puVar6 = webGetVarString(param_1,"/SetWan3Settings/DsLite_AFTR_IPv6Address"),\n                  puVar6 == (undefined *)0x0)) ||\n                 (puVar7 = webGetVarString(param_1,"/SetWan3Settings/DsLite_B4IPv4Address"),\n                 puVar7 == (undefined *)0x0)) goto LAB_00462fa0;\n              local_67c = 1;\n              pcVar1 = FUN_00451c80(local_128,"proto",acStack_18c);\n              nvram_safe_set(pcVar1,"dslite");\n              pcVar1 = FUN_00451c80(local_128,"dslite_conf",acStack_18c);\n              nvram_safe_set(pcVar1,puVar5);\n              pcVar1 = FUN_00451c80(local_128,"dslite_aftripv6addr",acStack_18c);\n              nvram_safe_set(pcVar1,puVar6);\n              pcVar1 = FUN_00451c80(local_128,"dslite_b4ipv4addr",acStack_18c);\n              nvram_safe_set(pcVar1,puVar7);\n            }\nLAB_00462ecc:\n            iVar3 = strcmpci(__haystack,"BridgedOnly");\n            if (iVar3 == 0) {\n              nvram_safe_set("lan3_ipaddr","0.0.0.0");\n            }\n            else {\n              nvram_safe_set("lan3_ipaddr","192.168.11.1");\n            }\n            WebsSetResponseResult(param_1,local_67c);\n            nvram_safe_set("IsInConfiguring",&DAT_004b4d04);\n            return;\n          }\n          memset(auStack_10c,0,0x100);\n          puVar5 = webGetVarString(param_1,"/SetWan3Settings/Username");\n          if ((puVar5 != (undefined *)0x0) &&\n             (pcVar1 = webGetVarString(param_1,"/SetWan3Settings/Password"), pcVar1 != (char *)0x0))\n          {\n            pcVar2 = (char *)websGetRequestPrivateKey((int)param_1);\n            decrypt_aes(pcVar2,pcVar1,auStack_10c);\n            trace(3,"--------pUser:%s pstPass:%s-----------\\n",(uint)puVar5,pcVar1);\n            pcVar1 = webGetVarString(param_1,"/SetWan3Settings/AutoReconnect");\n            if (((pcVar1 != (char *)0x0) &&\n                ((pcVar2 = webGetVarString(param_1,"/SetWan3Settings/MaxIdleTime"),\n                 pcVar2 != (char *)0x0 &&\n                 (puVar5 = webGetVarString(param_1,"/SetWan3Settings/IPAddress"),\n                 puVar5 != (undefined *)0x0)))) &&\n               ((puVar5 = webGetVarString(param_1,"/SetWan3Settings/SubnetMask"),\n                puVar5 != (undefined *)0x0 &&\n                (((puVar5 = webGetVarString(param_1,"/SetWan3Settings/Gateway"),\n                  puVar5 != (undefined *)0x0 &&\n                  (puVar5 = webGetVarString(param_1,"/SetWan3Settings/ServiceName"),\n                  puVar5 != (undefined *)0x0)) &&\n                 (puVar5 = webGetVarString(param_1,"/SetWan3Settings/MacAddress"),\n                 puVar5 != (undefined *)0x0)))))) {\n              local_67c = 1;\n              nvram_safe_set("wan_wan3_vpn_client",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_vpn_netmask",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_vpn_gateway",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_vpn_dns",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_ipaddr",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_netmask",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_gateway",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_dns",&DAT_004b4f8c);\n              nvram_safe_set("IsInConfiguring",&DAT_004b4b04);\n              if ((puVar5 != (undefined *)0x0) && (iVar3 = TWCheckMacAddr(puVar5), iVar3 == 0)) {\n                nvram_safe_set("wan_wan3_mac_clone_enable",&DAT_004b4b04);\n                nvram_safe_set("wan_wan3_clone_mac",puVar5);\n              }\n              iVar3 = strcmp(pcVar2,"0");\n              if ((iVar3 == 0) && (iVar3 = strcmp(pcVar1,"false"), iVar3 == 0)) {\n                pcVar4 = (char *)nvram_safe_get("wan_phylink");\n                iVar3 = strcmp(pcVar4,"1");\n                if (iVar3 == 0) {\n                  nvram_safe_set("wan_wan3_status","LIMITED_CONNECTION");\n                  nvram_set_int("wan3_conn_uptime",0);\n                }\n              }\n              strcmpci(__haystack,"StaticL2TP");\n              trace(3,\n                    "pAutoReconnect:%s pIdleTime:%s,pIPAddress:%s,pSubnetMask:%s,pGateway:%s,pServiceName:%s\\n"\n                    ,(uint)pcVar1,pcVar2);\n              goto LAB_00462ecc;\n            }\n          }\n        }\n        else {\n          memset(auStack_10c,0,0x100);\n          puVar5 = webGetVarString(param_1,"/SetWan3Settings/Username");\n          if ((puVar5 != (undefined *)0x0) &&\n             (pcVar1 = webGetVarString(param_1,"/SetWan3Settings/Password"), pcVar1 != (char *)0x0))\n          {\n            pcVar2 = (char *)websGetRequestPrivateKey((int)param_1);\n            decrypt_aes(pcVar2,pcVar1,auStack_10c);\n            trace(3,"--------pUser:%s pstPass:%s-----------\\n",(uint)puVar5,pcVar1);\n            pcVar1 = webGetVarString(param_1,"/SetWan3Settings/AutoReconnect");\n            if ((pcVar1 != (char *)0x0) &&\n               (((((pcVar2 = webGetVarString(param_1,"/SetWan3Settings/MaxIdleTime"),\n                   pcVar2 != (char *)0x0 &&\n                   (puVar5 = webGetVarString(param_1,"/SetWan3Settings/IPAddress"),\n                   puVar5 != (undefined *)0x0)) &&\n                  (puVar5 = webGetVarString(param_1,"/SetWan3Settings/SubnetMask"),\n                  puVar5 != (undefined *)0x0)) &&\n                 ((puVar5 = webGetVarString(param_1,"/SetWan3Settings/Gateway"),\n                  puVar5 != (undefined *)0x0 &&\n                  (puVar5 = webGetVarString(param_1,"/SetWan3Settings/ServiceName"),\n                  puVar5 != (undefined *)0x0)))) &&\n                (puVar5 = webGetVarString(param_1,"/SetWan3Settings/MacAddress"),\n                puVar5 != (undefined *)0x0)))) {\n              local_67c = 1;\n              nvram_safe_set("wan_wan3_vpn_client",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_vpn_netmask",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_vpn_gateway",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_vpn_dns",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_ipaddr",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_netmask",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_gateway",&DAT_004b4f8c);\n              nvram_safe_set("wan_wan3_dns",&DAT_004b4f8c);\n              nvram_safe_set("IsInConfiguring",&DAT_004b4b04);\n              if ((puVar5 != (undefined *)0x0) && (iVar3 = TWCheckMacAddr(puVar5), iVar3 == 0)) {\n                nvram_safe_set("wan_wan3_mac_clone_enable",&DAT_004b4b04);\n                nvram_safe_set("wan_wan3_clone_mac",puVar5);\n              }\n              iVar3 = strcmp(pcVar2,"0");\n              if ((iVar3 == 0) && (iVar3 = strcmp(pcVar1,"false"), iVar3 == 0)) {\n                pcVar4 = (char *)nvram_safe_get("wan_phylink");\n                iVar3 = strcmp(pcVar4,"1");\n                if (iVar3 == 0) {\n                  nvram_safe_set("wan_wan3_status","LIMITED_CONNECTION");\n                  nvram_set_int("wan3_conn_uptime",0);\n                }\n              }\n              strcmpci(__haystack,"StaticPPTP");\n              trace(3,\n                    "pAutoReconnect:%s pIdleTime:%s,pIPAddress:%s,pSubnetMask:%s,pGateway:%s,pServiceName:%s\\n"\n                    ,(uint)pcVar1,pcVar2);\n              goto LAB_00462ecc;\n            }\n          }\n        }\n      }\n      else {\n        uVar9 = 0x100;\n        memset(auStack_10c,0,0x100);\n        trace(3,"--------PPPoE access---------\\n",uVar9,pcVar4);\n        puVar5 = webGetVarString(param_1,"/SetWan3Settings/Username");\n        if ((puVar5 != (undefined *)0x0) &&\n           (pcVar1 = webGetVarString(param_1,"/SetWan3Settings/Password"), pcVar1 != (char *)0x0)) {\n          pcVar2 = (char *)websGetRequestPrivateKey((int)param_1);\n          decrypt_aes(pcVar2,pcVar1,auStack_10c);\n          pcVar1 = webGetVarString(param_1,"/SetWan3Settings/AutoReconnect");\n          if (((pcVar1 != (char *)0x0) &&\n              (((pcVar2 = webGetVarString(param_1,"/SetWan3Settings/MaxIdleTime"),\n                pcVar2 != (char *)0x0 &&\n                (puVar6 = webGetVarString(param_1,"/SetWan3Settings/IPAddress"),\n                puVar6 != (undefined *)0x0)) &&\n               (puVar7 = webGetVarString(param_1,"/SetWan3Settings/ServiceName"),\n               puVar7 != (undefined *)0x0)))) &&\n             (puVar7 = webGetVarString(param_1,"/SetWan3Settings/MacAddress"),\n             puVar7 != (undefined *)0x0)) {\n            local_67c = 1;\n            nvram_safe_set("wan_wan3_ipaddr",&DAT_004b4f8c);\n            nvram_safe_set("wan_wan3_netmask",&DAT_004b4f8c);\n            nvram_safe_set("wan_wan3_gateway",&DAT_004b4f8c);\n            nvram_safe_set("wan_wan3_dns",&DAT_004b4f8c);\n            nvram_safe_set("IsInConfiguring",&DAT_004b4b04);\n            if ((puVar7 != (undefined *)0x0) && (iVar3 = TWCheckMacAddr(puVar7), iVar3 == 0)) {\n              nvram_safe_set("wan_wan3_mac_clone_enable",&DAT_004b4b04);\n              nvram_safe_set("wan_wan3_clone_mac",puVar7);\n            }\n            iVar3 = strcmp(pcVar2,"0");\n            if ((iVar3 == 0) && (iVar3 = strcmp(pcVar1,"false"), iVar3 == 0)) {\n              pcVar1 = (char *)nvram_safe_get("wan_phylink");\n              iVar3 = strcmp(pcVar1,"1");\n              if (iVar3 == 0) {\n                nvram_safe_set("wan_wan3_status","LIMITED_CONNECTION");\n                nvram_set_int("wan3_conn_uptime",0);\n              }\n            }\n            strcmpci(__haystack,"StaticPPPoE");\n            trace(3,"pIPAddr:%s,pUser:%s,pPass:%s\\n",(uint)puVar6,puVar5);\n            if (param_1[0x43] != 0) {\n              strncmp((char *)param_1[0x43],"QRSMobile",9);\n            }\n            goto LAB_00462ecc;\n          }\n        }\n      }\n    }\n  }\nLAB_00462fa0:\n  WebsSetResponseResult(param_1,0);\n  return;\n}\n']
