target_addr: 0x42f160 ,  target_name: sub_42f160 ,  source_name: sub_42f160 ,  source_insr_addr: 0x42f2f0,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x42fdc4  ,sink_addr: sub_42f160 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 2,  error_messges_str: pcvar*SSID1#pcvar*/dev/console ,  str_length_visited_function: snprintf*128 ,  path_flag: 0x42fda4#0x42fd44#0x42fd14#0x42fcf8#0x42fcdc#0x42fcac#0x42fc7c#0x42fc50#0x42fc14#0x42fbe8#0x42fbdc#0x42fbbc#0x42fb90#0x42fb8c#0x42fb64#0x42fb4c#0x42fb34#0x42fb14#0x42fb08#0x42faf0#0x42fad8#0x42fab8#0x42fab4#0x42fa8c#0x42fa74#0x42fa5c#0x42fa40#0x42fa34#0x42fa18#0x42f910#0x42f8f0#0x42f8cc#0x42f8a4#0x42f880#0x42f858#0x42f828#0x42f7f8#0x42f7c8#0x42f798#0x42f768#0x42f738#0x42f708#0x42f6d8#0x42f6b4#0x42f690#0x42f5e0#0x42f5b8#0x42f510#0x42f50c#0x42f4f4#0x42f4f0#0x42f4a8#0x42f49c#0x42f474#0x42f44c#0x42f434#0x42f40c#0x42f3f0 ,  path: 0x42fda4#0x42fd44#0x42fd14#0x42fcf8#0x42fcdc#0x42fcac#0x42fc7c#0x42fc50#0x42fc14#0x42fbe8#0x42fbdc#0x42fbbc#0x42fb90#0x42fb8c#0x42fb64#0x42fb4c#0x42fb34#0x42fb14#0x42fb08#0x42faf0#0x42fad8#0x42fab8#0x42fab4#0x42fa8c#0x42fa74#0x42fa5c#0x42fa40#0x42fa34#0x42fa18#0x42f910#0x42f8f0#0x42f8cc#0x42f8a4#0x42f880#0x42f858#0x42f828#0x42f7f8#0x42f7c8#0x42f798#0x42f768#0x42f738#0x42f708#0x42f6d8#0x42f6b4#0x42f690#0x42f5e0#0x42f5b8#0x42f510#0x42f50c#0x42f4f4#0x42f4f0#0x42f4a8#0x42f49c#0x42f474#0x42f44c#0x42f434#0x42f40c#0x42f3f0#0x42f2d8 ,  keyword: management_link
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fd38,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30 ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43fd18 ,  keyword: lan0_multicast_ipv6
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fcf8,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#atoi#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: return*-1 ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18#0x43fcfc#0x43fcdc ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18#0x43fcfc#0x43fcdc ,  keyword: lan0_multicast_ipv4
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff54,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#atoi#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: return*-1 ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18 ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30 ,  keyword: wan_wan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe30,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440124  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan3_proto ,  str_length_visited_function:  ,  path_flag: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  path: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  keyword: lan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff78,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440124  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan3_proto ,  str_length_visited_function:  ,  path_flag: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58 ,  path: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58 ,  keyword: wan_wan2_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe30,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440204  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  path: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  keyword: lan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff9c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440204  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c ,  path: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c ,  keyword: wan_wan3_ifname
target_addr: 0x45a1d4 ,  target_name: sub_45a1d4 ,  source_name: sub_45a1d4 ,  source_insr_addr: 0x45a250,  source_addr: 0x500340 ,  taint_source: getenv ,  sink_insr_addr: 0x45b04c  ,sink_addr: sub_45a1d4 ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x45b024#0x45b008 ,  path: 0x45b024#0x45b008#0x45a234 ,  keyword: LINKNAME
target_addr: 0x45a1d4 ,  target_name: sub_45a1d4 ,  source_name: sub_45a1d4 ,  source_insr_addr: 0x45b020,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x45b04c  ,sink_addr: sub_45a1d4 ,  taint_Sink: sprintf,  checking_time:-1,  conditions_str: ,  visited_functions: sprintf#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#sub_45a160#snprintf#sub_45a160#getenv,  fail2captureConditionsTime: -1,  error_messges_str:  ,  str_length_visited_function: snprintf*26 ,  path_flag: 0x45b024#0x45b008#0x45afdc#0x45afc0#0x45afa0#0x45af84#0x45af5c#0x45af40#0x45af20#0x45af1c#0x45aefc#0x45aee0#0x45aeb8#0x45ae9c#0x45ae7c#0x45ae70#0x45ae4c#0x45ae30#0x45ae10#0x45ae04#0x45ade0#0x45adc4#0x45ada0#0x45ad78#0x45ad20#0x45ad00#0x45acd8#0x45aca4#0x45ac80#0x45ac74#0x45ac50#0x45ac34#0x45ac14#0x45ac10#0x45abf0#0x45abcc#0x45abac#0x45aba0#0x45ab7c#0x45ab60#0x45ab5c#0x45ab38#0x45ab1c#0x45aafc#0x45aaf0#0x45aacc#0x45aabc#0x45aaa0#0x45aa94#0x45aa70#0x45aa54#0x45aa34#0x45aa30#0x45aa08#0x45a9ec#0x45a9e4#0x45a9ac#0x45a990#0x45a984#0x45a968#0x45a964#0x45a940#0x45a924#0x45a918#0x45a8ec#0x45a8e8#0x45a8c0#0x45a8a0#0x45a880#0x45a860#0x45a848#0x45a82c#0x45a828#0x45a804#0x45a7e0#0x45a7b8#0x45a798#0x45a778#0x45a754#0x45a72c#0x45a714#0x45a6f8#0x45a6f4#0x45a6dc#0x45a6d8#0x45a6b4#0x45a6a0#0x45a654#0x45a63c#0x45a60c#0x45a5f4#0x45a594#0x45a568#0x45a54c#0x45a4cc#0x45a4ac#0x45a488#0x45a460#0x45a454#0x45a430#0x45a414#0x45a3f4#0x45a3f0#0x45a3c8#0x45a3b0#0x45a3ac#0x45a390#0x45a354#0x45a33c#0x45a30c#0x45a2f0#0x45a270#0x45a268#0x45a254#0x45a234 ,  path: 0x45b024#0x45b008 ,  keyword: proto
target_addr: 0x4459d8 ,  target_name: start_dlna ,  source_name: start_dlna ,  source_insr_addr: 0x446054,  source_addr: 0x500154 ,  taint_source: fgets ,  sink_insr_addr: 0x445f68  ,sink_addr: start_dlna ,  taint_Sink: sscanf,  checking_time:0,  conditions_str: ,  visited_functions: fgets,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x445f3c#0x445f10#0x446074#0x446050 ,  path: 0x445f3c#0x445f10#0x446074#0x446050 ,  keyword: not_static_string
target_addr: 0x4459d8 ,  target_name: start_dlna ,  source_name: start_dlna ,  source_insr_addr: 0x446054,  source_addr: 0x500154 ,  taint_source: fgets ,  sink_insr_addr: 0x445f68  ,sink_addr: start_dlna ,  taint_Sink: sscanf,  checking_time:0,  conditions_str: ,  visited_functions: fgets,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x446050 ,  path: 0x446050 ,  keyword: not_static_string
target_addr: 0x4459d8 ,  target_name: start_dlna ,  source_name: start_dlna ,  source_insr_addr: 0x446054,  source_addr: 0x500154 ,  taint_source: fgets ,  sink_insr_addr: 0x445f68  ,sink_addr: start_dlna ,  taint_Sink: sscanf,  checking_time:0,  conditions_str: ,  visited_functions: fgets,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x446050 ,  path: 0x446050 ,  keyword: not_static_string
target_addr: 0x4459d8 ,  target_name: start_dlna ,  source_name: start_dlna ,  source_insr_addr: 0x446054,  source_addr: 0x500154 ,  taint_source: fgets ,  sink_insr_addr: 0x446024  ,sink_addr: start_dlna ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#snprintf#sscanf#fgets,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*128#snprintf*1024 ,  path_flag: 0x446004#0x445fd0#0x445fa0#0x445f6c#0x445f3c#0x445f10#0x446074#0x446050 ,  path: 0x446004#0x445fd0#0x445fa0#0x445f6c#0x445f3c#0x445f10#0x446074#0x446050 ,  keyword: not_static_string
target_addr: 0x4459d8 ,  target_name: start_dlna ,  source_name: start_dlna ,  source_insr_addr: 0x446054,  source_addr: 0x500154 ,  taint_source: fgets ,  sink_insr_addr: 0x446024  ,sink_addr: start_dlna ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#snprintf#sscanf#fgets,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*128#snprintf*1024 ,  path_flag: 0x445fd0#0x445fa0#0x445f6c#0x445f3c#0x445f10#0x446074#0x446050 ,  path: 0x446004#0x445fd0#0x445fa0#0x445f6c#0x445f3c#0x445f10#0x446074#0x446050 ,  keyword: not_static_string
target_addr: 0x42a1d8 ,  target_name: sub_42a1d8 ,  source_name: sub_42a1d8 ,  source_insr_addr: 0x42a5e4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x42a78c  ,sink_addr: sub_42a1d8 ,  taint_Sink: strncat,  checking_time:-1,  conditions_str: ,  visited_functions: strncat#strncat#strncpy#strncpy#strspn#nvram_safe_get,  fail2captureConditionsTime: -1,  error_messges_str:  ,  str_length_visited_function: strncpy*32 ,  path_flag: 0x42a760#0x42a73c#0x42a8c0#0x42a8b8#0x42a888#0x42a860#0x42a838#0x42a818#0x42a7f8#0x42a7e4#0x42a7b4#0x42a790#0x42a760#0x42a73c#0x42a8c0#0x42a72c#0x42a6fc#0x42a6d4#0x42a69c#0x42a678#0x42a644#0x42a618#0x42a608#0x42a5e8#0x42a5c8 ,  path: 0x42a760#0x42a73c#0x42a8c0#0x42a8b8#0x42a888#0x42a860#0x42a838#0x42a818#0x42a7f8#0x42a7e4#0x42a7b4#0x42a790#0x42a760#0x42a73c#0x42a8c0#0x42a72c#0x42a6fc#0x42a6d4#0x42a69c#0x42a678#0x42a644#0x42a618#0x42a608#0x42a5e8#0x42a5c8 ,  keyword: %s%s
target_addr: 0x42a1d8 ,  target_name: sub_42a1d8 ,  source_name: sub_42a1d8 ,  source_insr_addr: 0x42a5e4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x42a7e0  ,sink_addr: sub_42a1d8 ,  taint_Sink: strncat,  checking_time:-1,  conditions_str: ,  visited_functions: strncat#strncpy#strncpy#strspn#strchr#strspn#nvram_safe_get,  fail2captureConditionsTime: -1,  error_messges_str:  ,  str_length_visited_function: strncpy*32 ,  path_flag: 0x42a7b4#0x42a790#0x42a760#0x42a73c#0x42a8c0#0x42a8b8#0x42a888#0x42a860#0x42a838#0x42a818#0x42a7f8#0x42a7e4#0x42a7b4#0x42a790#0x42a760#0x42a73c#0x42a8c0#0x42a72c#0x42a6fc#0x42a6d4#0x42a69c#0x42a678#0x42a644#0x42a618#0x42a608#0x42a5e8#0x42a5c8 ,  path: 0x42a7b4#0x42a790#0x42a760#0x42a73c#0x42a8c0#0x42a8b8#0x42a888#0x42a860#0x42a838#0x42a818#0x42a7f8#0x42a7e4#0x42a7b4#0x42a790#0x42a760#0x42a73c#0x42a8c0#0x42a72c#0x42a6fc#0x42a6d4#0x42a69c#0x42a678#0x42a644#0x42a618#0x42a608#0x42a5e8#0x42a5c8 ,  keyword: %s%s
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x4493b0,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4493d8  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4493b4#0x449390 ,  path: 0x4493b4#0x449390 ,  keyword: SysLogMail_To
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449bf4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c4c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449bf8#0x449bd4#0x449bb0 ,  path: 0x449bf8#0x449bd4 ,  keyword: SysLogMail_SMTPServerPort
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449bd0,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c4c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: pcvar*sendmail -f %s -H %s:%s@%s:%s -S -w %s -h %s < %s & ,  str_length_visited_function:  ,  path_flag: 0x449bf8#0x449bd4#0x449bb0#0x449b8c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc#0x4499f0#0x4499d0#0x4499b4 ,  path: 0x449bf8#0x449bd4#0x449bb0 ,  keyword: SysLogMail_SMTPServerAddress
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449a14,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c4c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: pcvar*sendmail -f %s -H %s:%s@%s:%s -S -w %s -h %s < %s & ,  str_length_visited_function:  ,  path_flag: 0x449bf8#0x449bd4#0x449bb0#0x449b8c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc ,  path: 0x449bf8#0x449bd4#0x449bb0#0x449b8c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc ,  keyword: SysLogMail_SmtpTimeout
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449bac,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c4c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449bf8#0x449bd4 ,  path: 0x449bf8#0x449bd4#0x449b8c ,  keyword: SysLogMail_From
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x4499cc,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c4c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449bf8#0x449bd4#0x449bb0#0x449b8c ,  path: 0x449bf8#0x449bd4#0x449bb0#0x449b8c#0x4499b4 ,  keyword: SysLogMail_HostDomain
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449b1c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90 ,  path: 0x449b20#0x449afc ,  keyword: SysLogMail_SMTPServerPort
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449ab0,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: pcvar*sendmail -f %s -H %s:%s -S -w %s -h %s < %s & ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90#0x449a6c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc#0x4499f0#0x4499d0#0x4499b4 ,  path: 0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90 ,  keyword: SysLogMail_Auth_Name
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449af8,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: pcvar*sendmail -f %s -H %s:%s -S -w %s -h %s < %s & ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90#0x449a6c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc ,  path: 0x449b20#0x449afc#0x449ad8 ,  keyword: SysLogMail_SMTPServerAddress
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449a8c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc ,  path: 0x449b20#0x449afc#0x449a6c ,  keyword: SysLogMail_From
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449a14,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc#0x449ad8 ,  path: 0x449b20#0x449afc#0x449ad8#0x4499fc ,  keyword: SysLogMail_SmtpTimeout
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449ad4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc#0x449ad8#0x449ab4 ,  path: 0x449b20#0x449afc#0x449ad8#0x449ab4 ,  keyword: SysLogMail_Auth_Password
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x4499cc,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449b7c  ,sink_addr: sub_448fdc ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90#0x449a6c ,  path: 0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90#0x449a6c#0x4499b4 ,  keyword: SysLogMail_HostDomain
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449b1c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c70  ,sink_addr: sub_448fdc ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x449c54#0x449b80#0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90 ,  path: 0x449c54#0x449b80#0x449b20#0x449afc ,  keyword: SysLogMail_SMTPServerPort
target_addr: 0x448fdc ,  target_name: sub_448fdc ,  source_name: sub_448fdc ,  source_insr_addr: 0x449a14,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x449c70  ,sink_addr: sub_448fdc ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: pcvar*sendmail -f %s -H %s:%s -S -w %s -h %s < %s & ,  str_length_visited_function:  ,  path_flag: 0x449c54#0x449b80#0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90#0x449a6c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc#0x4499f0#0x4499d0#0x4499b4 ,  path: 0x449c54#0x449b80#0x449b20#0x449afc#0x449ad8#0x449ab4#0x449a90#0x449a6c#0x449a60#0x449a44#0x449a38#0x449a18#0x4499fc ,  keyword: SysLogMail_SmtpTimeout
